Date,State,18+ Dose 1,18+ Dose 2,18+ Total Doses,15-18 Dose 1,15-18 Dose 2,15-18 Total Doses,12-14 Dose 1,12-14 Dose 2,12-14 Total Doses,18-59 Booster Dose,60+ Booster Dose,Booster Total Doses,Total Doses,Week,Month,Year
2021-05-03,Punjab,3047712,450811,3498523,0,0,0,0,0,0,0,0,0,3498523,WK 18-2021,May-2021,2021
2021-05-03,Rajasthan,10894122,2279304,13173426,0,0,0,0,0,0,0,0,0,13173426,WK 18-2021,May-2021,2021
2021-05-03,Sikkim,161376,43614,204990,0,0,0,0,0,0,0,0,0,204990,WK 18-2021,May-2021,2021
2021-05-03,Tamil Nadu,4679186,1367098,6046284,0,0,0,0,0,0,0,0,0,6046284,WK 18-2021,May-2021,2021
2021-05-03,Telangana,4157895,629638,4787533,0,0,0,0,0,0,0,0,0,4787533,WK 18-2021,May-2021,2021
2021-05-03,Tripura,909643,357419,1267062,0,0,0,0,0,0,0,0,0,1267062,WK 18-2021,May-2021,2021
2021-05-03,Uttar Pradesh,10334378,2371136,12705514,0,0,0,0,0,0,0,0,0,12705514,WK 18-2021,May-2021,2021
2021-05-03,Uttarakhand,1674216,427663,2101879,0,0,0,0,0,0,0,0,0,2101879,WK 18-2021,May-2021,2021
2021-05-03,West Bengal,8692801,2373485,11066286,0,0,0,0,0,0,0,0,0,11066286,WK 18-2021,May-2021,2021
2021-05-04,Andaman & Nicobar Island,94599,11604,106203,0,0,0,0,0,0,0,0,0,106203,WK 18-2021,May-2021,2021
2021-05-04,Andhra Pradesh,5192245,1536793,6729038,0,0,0,0,0,0,0,0,0,6729038,WK 18-2021,May-2021,2021
2021-05-04,Arunanchal Pradesh,193635,58650,252285,0,0,0,0,0,0,0,0,0,252285,WK 18-2021,May-2021,2021
2021-05-04,Assam,2094437,578883,2673320,0,0,0,0,0,0,0,0,0,2673320,WK 18-2021,May-2021,2021
2021-05-04,Bihar,6012682,1205221,7217903,0,0,0,0,0,0,0,0,0,7217903,WK 18-2021,May-2021,2021
2021-05-04,Chandigarh,168366,51789,220155,0,0,0,0,0,0,0,0,0,220155,WK 18-2021,May-2021,2021
2021-05-04,Chhattisgarh,4897308,781887,5679195,0,0,0,0,0,0,0,0,0,5679195,WK 18-2021,May-2021,2021
2021-05-04,Dadara & Nagar Havelli,39579,8852,48431,0,0,0,0,0,0,0,0,0,48431,WK 18-2021,May-2021,2021
2021-05-04,Daman & Diu,40607,8386,48993,0,0,0,0,0,0,0,0,0,48993,WK 18-2021,May-2021,2021
2021-05-04,NCT of Delhi,2674884,739324,3414208,0,0,0,0,0,0,0,0,0,3414208,WK 18-2021,May-2021,2021
2021-05-04,Goa,288525,74784,363309,0,0,0,0,0,0,0,0,0,363309,WK 18-2021,May-2021,2021
2021-05-04,Gujarat,10228418,2722190,12950608,0,0,0,0,0,0,0,0,0,12950608,WK 18-2021,May-2021,2021
2021-05-04,Haryana,3279173,575269,3854442,0,0,0,0,0,0,0,0,0,3854442,WK 18-2021,May-2021,2021
2021-05-04,Himachal Pradesh,1591608,278694,1870302,0,0,0,0,0,0,0,0,0,1870302,WK 18-2021,May-2021,2021
2021-05-04,Jammu & Kashmir,2062003,402049,2464052,0,0,0,0,0,0,0,0,0,2464052,WK 18-2021,May-2021,2021
2021-05-04,Jharkhand,2660224,504088,3164312,0,0,0,0,0,0,0,0,0,3164312,WK 18-2021,May-2021,2021
2021-05-04,Karnataka,8245108,1647241,9892349,0,0,0,0,0,0,0,0,0,9892349,WK 18-2021,May-2021,2021
2021-05-04,Kerala,6089361,1419076,7508437,0,0,0,0,0,0,0,0,0,7508437,WK 18-2021,May-2021,2021
2021-05-04,Ladakh,75687,35326,111013,0,0,0,0,0,0,0,0,0,111013,WK 18-2021,May-2021,2021
2021-05-04,Lakshadweep,19475,4484,23959,0,0,0,0,0,0,0,0,0,23959,WK 18-2021,May-2021,2021
2021-05-04,Madhya Pradesh,7060213,1162769,8222982,0,0,0,0,0,0,0,0,0,8222982,WK 18-2021,May-2021,2021
2021-05-04,Maharashtra,13736214,2685938,16422152,0,0,0,0,0,0,0,0,0,16422152,WK 18-2021,May-2021,2021
2021-05-04,Manipur,218307,62959,281266,0,0,0,0,0,0,0,0,0,281266,WK 18-2021,May-2021,2021
2021-05-04,Meghalaya,245169,61901,307070,0,0,0,0,0,0,0,0,0,307070,WK 18-2021,May-2021,2021
2021-05-04,Mizoram,218489,45096,263585,0,0,0,0,0,0,0,0,0,263585,WK 18-2021,May-2021,2021
2021-05-04,Nagaland,163471,41698,205169,0,0,0,0,0,0,0,0,0,205169,WK 18-2021,May-2021,2021
2021-05-04,Odisha,4954922,961539,5916461,0,0,0,0,0,0,0,0,0,5916461,WK 18-2021,May-2021,2021
2021-05-04,Puducherry,171609,30859,202468,0,0,0,0,0,0,0,0,0,202468,WK 18-2021,May-2021,2021
2021-05-04,Punjab,3070416,461813,3532229,0,0,0,0,0,0,0,0,0,3532229,WK 18-2021,May-2021,2021
2021-05-04,Rajasthan,10995522,2342871,13338393,0,0,0,0,0,0,0,0,0,13338393,WK 18-2021,May-2021,2021
2021-05-04,Sikkim,161782,45732,207514,0,0,0,0,0,0,0,0,0,207514,WK 18-2021,May-2021,2021
2021-05-04,Tamil Nadu,4705715,1417446,6123161,0,0,0,0,0,0,0,0,0,6123161,WK 18-2021,May-2021,2021
2021-05-04,Telangana,4177282,637119,4814401,0,0,0,0,0,0,0,0,0,4814401,WK 18-2021,May-2021,2021
2021-05-04,Tripura,912966,369401,1282367,0,0,0,0,0,0,0,0,0,1282367,WK 18-2021,May-2021,2021
2021-05-04,Uttar Pradesh,10420459,2444846,12865305,0,0,0,0,0,0,0,0,0,12865305,WK 18-2021,May-2021,2021
2021-05-04,Uttarakhand,1677190,433875,2111065,0,0,0,0,0,0,0,0,0,2111065,WK 18-2021,May-2021,2021
2021-05-04,West Bengal,8712185,2530899,11243084,0,0,0,0,0,0,0,0,0,11243084,WK 18-2021,May-2021,2021
2021-05-05,Andaman & Nicobar Island,94939,11941,106880,0,0,0,0,0,0,0,0,0,106880,WK 18-2021,May-2021,2021
2021-05-05,Andhra Pradesh,5198955,1543745,6742700,0,0,0,0,0,0,0,0,0,6742700,WK 18-2021,May-2021,2021
2021-05-05,Arunanchal Pradesh,196075,60445,256520,0,0,0,0,0,0,0,0,0,256520,WK 18-2021,May-2021,2021
2021-05-05,Assam,2147838,598670,2746508,0,0,0,0,0,0,0,0,0,2746508,WK 18-2021,May-2021,2021
2021-05-05,Bihar,6061183,1266935,7328118,0,0,0,0,0,0,0,0,0,7328118,WK 18-2021,May-2021,2021
2021-05-05,Chandigarh,171295,53483,224778,0,0,0,0,0,0,0,0,0,224778,WK 18-2021,May-2021,2021
2021-05-05,Chhattisgarh,4904625,800988,5705613,0,0,0,0,0,0,0,0,0,5705613,WK 18-2021,May-2021,2021
2021-05-05,Dadara & Nagar Havelli,39698,8978,48676,0,0,0,0,0,0,0,0,0,48676,WK 18-2021,May-2021,2021
2021-05-05,Daman & Diu,40780,8774,49554,0,0,0,0,0,0,0,0,0,49554,WK 18-2021,May-2021,2021
2021-05-05,NCT of Delhi,2740053,764655,3504708,0,0,0,0,0,0,0,0,0,3504708,WK 18-2021,May-2021,2021
2021-05-05,Goa,292306,75941,368247,0,0,0,0,0,0,0,0,0,368247,WK 18-2021,May-2021,2021
2021-05-05,Gujarat,10308883,2761603,13070486,0,0,0,0,0,0,0,0,0,13070486,WK 18-2021,May-2021,2021
2021-05-05,Haryana,3333546,591014,3924560,0,0,0,0,0,0,0,0,0,3924560,WK 18-2021,May-2021,2021
2021-05-05,Himachal Pradesh,1616831,296503,1913334,0,0,0,0,0,0,0,0,0,1913334,WK 18-2021,May-2021,2021
2021-05-05,Jammu & Kashmir,2086235,411593,2497828,0,0,0,0,0,0,0,0,0,2497828,WK 18-2021,May-2021,2021
2021-05-05,Jharkhand,2667531,515071,3182602,0,0,0,0,0,0,0,0,0,3182602,WK 18-2021,May-2021,2021
2021-05-05,Karnataka,8274897,1673434,9948331,0,0,0,0,0,0,0,0,0,9948331,WK 18-2021,May-2021,2021
2021-05-05,Kerala,6105329,1466846,7572175,0,0,0,0,0,0,0,0,0,7572175,WK 18-2021,May-2021,2021
2021-05-05,Ladakh,77203,35581,112784,0,0,0,0,0,0,0,0,0,112784,WK 18-2021,May-2021,2021
2021-05-05,Lakshadweep,19615,4688,24303,0,0,0,0,0,0,0,0,0,24303,WK 18-2021,May-2021,2021
2021-05-05,Madhya Pradesh,7064866,1177868,8242734,0,0,0,0,0,0,0,0,0,8242734,WK 18-2021,May-2021,2021
2021-05-05,Maharashtra,13792116,2728757,16520873,0,0,0,0,0,0,0,0,0,16520873,WK 18-2021,May-2021,2021
2021-05-05,Manipur,228147,63753,291900,0,0,0,0,0,0,0,0,0,291900,WK 18-2021,May-2021,2021
2021-05-05,Meghalaya,251301,63092,314393,0,0,0,0,0,0,0,0,0,314393,WK 18-2021,May-2021,2021
2021-05-05,Mizoram,221756,45673,267429,0,0,0,0,0,0,0,0,0,267429,WK 18-2021,May-2021,2021
2021-05-05,Nagaland,165818,43798,209616,0,0,0,0,0,0,0,0,0,209616,WK 18-2021,May-2021,2021
2021-05-05,Odisha,4967746,976874,5944620,0,0,0,0,0,0,0,0,0,5944620,WK 18-2021,May-2021,2021
2021-05-05,Puducherry,172234,32118,204352,0,0,0,0,0,0,0,0,0,204352,WK 18-2021,May-2021,2021
2021-05-05,Punjab,3083481,467985,3551466,0,0,0,0,0,0,0,0,0,3551466,WK 18-2021,May-2021,2021
2021-05-05,Rajasthan,11086073,2388375,13474448,0,0,0,0,0,0,0,0,0,13474448,WK 18-2021,May-2021,2021
2021-05-05,Sikkim,162323,47609,209932,0,0,0,0,0,0,0,0,0,209932,WK 18-2021,May-2021,2021
2021-05-05,Tamil Nadu,4730022,1458823,6188845,0,0,0,0,0,0,0,0,0,6188845,WK 18-2021,May-2021,2021
2021-05-05,Telangana,4225048,653647,4878695,0,0,0,0,0,0,0,0,0,4878695,WK 18-2021,May-2021,2021
2021-05-05,Tripura,915984,385274,1301258,0,0,0,0,0,0,0,0,0,1301258,WK 18-2021,May-2021,2021
2021-05-05,Uttar Pradesh,10507449,2517434,13024883,0,0,0,0,0,0,0,0,0,13024883,WK 18-2021,May-2021,2021
2021-05-05,Uttarakhand,1686003,453620,2139623,0,0,0,0,0,0,0,0,0,2139623,WK 18-2021,May-2021,2021
2021-05-05,West Bengal,8725790,2659546,11385336,0,0,0,0,0,0,0,0,0,11385336,WK 18-2021,May-2021,2021
2021-05-06,Andaman & Nicobar Island,95314,12442,107756,0,0,0,0,0,0,0,0,0,107756,WK 18-2021,May-2021,2021
2021-05-06,Andhra Pradesh,5242484,1673973,6916457,0,0,0,0,0,0,0,0,0,6916457,WK 18-2021,May-2021,2021
2021-05-06,Arunanchal Pradesh,198919,62436,261355,0,0,0,0,0,0,0,0,0,261355,WK 18-2021,May-2021,2021
2021-05-06,Assam,2170773,608916,2779689,0,0,0,0,0,0,0,0,0,2779689,WK 18-2021,May-2021,2021
2021-05-06,Bihar,6105905,1324259,7430164,0,0,0,0,0,0,0,0,0,7430164,WK 18-2021,May-2021,2021
2021-05-06,Chandigarh,174417,55201,229618,0,0,0,0,0,0,0,0,0,229618,WK 18-2021,May-2021,2021
2021-05-06,Chhattisgarh,4911837,820441,5732278,0,0,0,0,0,0,0,0,0,5732278,WK 18-2021,May-2021,2021
2021-05-06,Dadara & Nagar Havelli,39831,9109,48940,0,0,0,0,0,0,0,0,0,48940,WK 18-2021,May-2021,2021
2021-05-06,Daman & Diu,40981,9211,50192,0,0,0,0,0,0,0,0,0,50192,WK 18-2021,May-2021,2021
2021-05-06,NCT of Delhi,2796271,776040,3572311,0,0,0,0,0,0,0,0,0,3572311,WK 18-2021,May-2021,2021
2021-05-06,Goa,295620,77408,373028,0,0,0,0,0,0,0,0,0,373028,WK 18-2021,May-2021,2021
2021-05-06,Gujarat,10383723,2847755,13231478,0,0,0,0,0,0,0,0,0,13231478,WK 18-2021,May-2021,2021
2021-05-06,Haryana,3372017,612047,3984064,0,0,0,0,0,0,0,0,0,3984064,WK 18-2021,May-2021,2021
2021-05-06,Himachal Pradesh,1635184,310746,1945930,0,0,0,0,0,0,0,0,0,1945930,WK 18-2021,May-2021,2021
2021-05-06,Jammu & Kashmir,2123473,426826,2550299,0,0,0,0,0,0,0,0,0,2550299,WK 18-2021,May-2021,2021
2021-05-06,Jharkhand,2675223,529807,3205030,0,0,0,0,0,0,0,0,0,3205030,WK 18-2021,May-2021,2021
2021-05-06,Karnataka,8347732,1763750,10111482,0,0,0,0,0,0,0,0,0,10111482,WK 18-2021,May-2021,2021
2021-05-06,Kerala,6112746,1482075,7594821,0,0,0,0,0,0,0,0,0,7594821,WK 18-2021,May-2021,2021
2021-05-06,Ladakh,79168,35889,115057,0,0,0,0,0,0,0,0,0,115057,WK 18-2021,May-2021,2021
2021-05-06,Lakshadweep,19750,4926,24676,0,0,0,0,0,0,0,0,0,24676,WK 18-2021,May-2021,2021
2021-05-06,Madhya Pradesh,7087932,1269485,8357417,0,0,0,0,0,0,0,0,0,8357417,WK 18-2021,May-2021,2021
2021-05-06,Maharashtra,13915088,2866631,16781719,0,0,0,0,0,0,0,0,0,16781719,WK 18-2021,May-2021,2021
2021-05-06,Manipur,239359,64707,304066,0,0,0,0,0,0,0,0,0,304066,WK 18-2021,May-2021,2021
2021-05-06,Meghalaya,256409,64304,320713,0,0,0,0,0,0,0,0,0,320713,WK 18-2021,May-2021,2021
2021-05-06,Mizoram,225105,45887,270992,0,0,0,0,0,0,0,0,0,270992,WK 18-2021,May-2021,2021
2021-05-06,Nagaland,168445,44667,213112,0,0,0,0,0,0,0,0,0,213112,WK 18-2021,May-2021,2021
2021-05-06,Odisha,4979757,988008,5967765,0,0,0,0,0,0,0,0,0,5967765,WK 18-2021,May-2021,2021
2021-05-06,Puducherry,173041,33951,206992,0,0,0,0,0,0,0,0,0,206992,WK 18-2021,May-2021,2021
2021-05-06,Punjab,3129157,498575,3627732,0,0,0,0,0,0,0,0,0,3627732,WK 18-2021,May-2021,2021
2021-05-06,Rajasthan,11167216,2430151,13597367,0,0,0,0,0,0,0,0,0,13597367,WK 18-2021,May-2021,2021
2021-05-06,Sikkim,162673,49488,212161,0,0,0,0,0,0,0,0,0,212161,WK 18-2021,May-2021,2021
2021-05-06,Tamil Nadu,4753074,1496168,6249242,0,0,0,0,0,0,0,0,0,6249242,WK 18-2021,May-2021,2021
2021-05-06,Telangana,4271681,685276,4956957,0,0,0,0,0,0,0,0,0,4956957,WK 18-2021,May-2021,2021
2021-05-06,Tripura,918570,401043,1319613,0,0,0,0,0,0,0,0,0,1319613,WK 18-2021,May-2021,2021
2021-05-06,Uttar Pradesh,10590061,2585264,13175325,0,0,0,0,0,0,0,0,0,13175325,WK 18-2021,May-2021,2021
2021-05-06,Uttarakhand,1698434,484551,2182985,0,0,0,0,0,0,0,0,0,2182985,WK 18-2021,May-2021,2021
2021-05-06,West Bengal,8733710,2741661,11475371,0,0,0,0,0,0,0,0,0,11475371,WK 18-2021,May-2021,2021
2021-05-07,Andaman & Nicobar Island,96017,12812,108829,0,0,0,0,0,0,0,0,0,108829,WK 18-2021,May-2021,2021
2021-05-07,Andhra Pradesh,5275927,1794315,7070242,0,0,0,0,0,0,0,0,0,7070242,WK 18-2021,May-2021,2021
2021-05-07,Arunanchal Pradesh,202234,64735,266969,0,0,0,0,0,0,0,0,0,266969,WK 18-2021,May-2021,2021
2021-05-07,Assam,2204065,623496,2827561,0,0,0,0,0,0,0,0,0,2827561,WK 18-2021,May-2021,2021
2021-05-07,Bihar,6149968,1388358,7538326,0,0,0,0,0,0,0,0,0,7538326,WK 18-2021,May-2021,2021
2021-05-07,Chandigarh,177729,58041,235770,0,0,0,0,0,0,0,0,0,235770,WK 18-2021,May-2021,2021
2021-05-07,Chhattisgarh,4920177,846682,5766859,0,0,0,0,0,0,0,0,0,5766859,WK 18-2021,May-2021,2021
2021-05-07,Dadara & Nagar Havelli,39941,9411,49352,0,0,0,0,0,0,0,0,0,49352,WK 18-2021,May-2021,2021
2021-05-07,Daman & Diu,41207,9723,50930,0,0,0,0,0,0,0,0,0,50930,WK 18-2021,May-2021,2021
2021-05-07,NCT of Delhi,2877331,810452,3687783,0,0,0,0,0,0,0,0,0,3687783,WK 18-2021,May-2021,2021
2021-05-07,Goa,300071,79251,379322,0,0,0,0,0,0,0,0,0,379322,WK 18-2021,May-2021,2021
2021-05-07,Gujarat,10454001,2966246,13420247,0,0,0,0,0,0,0,0,0,13420247,WK 18-2021,May-2021,2021
2021-05-07,Haryana,3440581,646093,4086674,0,0,0,0,0,0,0,0,0,4086674,WK 18-2021,May-2021,2021
2021-05-07,Himachal Pradesh,1656155,333536,1989691,0,0,0,0,0,0,0,0,0,1989691,WK 18-2021,May-2021,2021
2021-05-07,Jammu & Kashmir,2152632,443821,2596453,0,0,0,0,0,0,0,0,0,2596453,WK 18-2021,May-2021,2021
2021-05-07,Jharkhand,2683024,541344,3224368,0,0,0,0,0,0,0,0,0,3224368,WK 18-2021,May-2021,2021
2021-05-07,Karnataka,8406980,1845420,10252400,0,0,0,0,0,0,0,0,0,10252400,WK 18-2021,May-2021,2021
2021-05-07,Kerala,6128668,1567209,7695877,0,0,0,0,0,0,0,0,0,7695877,WK 18-2021,May-2021,2021
2021-05-07,Ladakh,80912,36198,117110,0,0,0,0,0,0,0,0,0,117110,WK 18-2021,May-2021,2021
2021-05-07,Lakshadweep,19838,5108,24946,0,0,0,0,0,0,0,0,0,24946,WK 18-2021,May-2021,2021
2021-05-07,Madhya Pradesh,7118526,1343950,8462476,0,0,0,0,0,0,0,0,0,8462476,WK 18-2021,May-2021,2021
2021-05-07,Maharashtra,14162312,3081145,17243457,0,0,0,0,0,0,0,0,0,17243457,WK 18-2021,May-2021,2021
2021-05-07,Manipur,248329,65545,313874,0,0,0,0,0,0,0,0,0,313874,WK 18-2021,May-2021,2021
2021-05-07,Meghalaya,263467,65907,329374,0,0,0,0,0,0,0,0,0,329374,WK 18-2021,May-2021,2021
2021-05-07,Mizoram,228855,46324,275179,0,0,0,0,0,0,0,0,0,275179,WK 18-2021,May-2021,2021
2021-05-07,Nagaland,170091,45612,215703,0,0,0,0,0,0,0,0,0,215703,WK 18-2021,May-2021,2021
2021-05-07,Odisha,4995571,1021844,6017415,0,0,0,0,0,0,0,0,0,6017415,WK 18-2021,May-2021,2021
2021-05-07,Puducherry,173867,36027,209894,0,0,0,0,0,0,0,0,0,209894,WK 18-2021,May-2021,2021
2021-05-07,Punjab,3176837,528423,3705260,0,0,0,0,0,0,0,0,0,3705260,WK 18-2021,May-2021,2021
2021-05-07,Rajasthan,11231650,2469122,13700772,0,0,0,0,0,0,0,0,0,13700772,WK 18-2021,May-2021,2021
2021-05-07,Sikkim,163340,51377,214717,0,0,0,0,0,0,0,0,0,214717,WK 18-2021,May-2021,2021
2021-05-07,Tamil Nadu,4783045,1553407,6336452,0,0,0,0,0,0,0,0,0,6336452,WK 18-2021,May-2021,2021
2021-05-07,Telangana,4321827,715976,5037803,0,0,0,0,0,0,0,0,0,5037803,WK 18-2021,May-2021,2021
2021-05-07,Tripura,922039,425865,1347904,0,0,0,0,0,0,0,0,0,1347904,WK 18-2021,May-2021,2021
2021-05-07,Uttar Pradesh,10671374,2659209,13330583,0,0,0,0,0,0,0,0,0,13330583,WK 18-2021,May-2021,2021
2021-05-07,Uttarakhand,1719526,521939,2241465,0,0,0,0,0,0,0,0,0,2241465,WK 18-2021,May-2021,2021
2021-05-07,West Bengal,8743034,2816845,11559879,0,0,0,0,0,0,0,0,0,11559879,WK 18-2021,May-2021,2021
2021-05-08,Andaman & Nicobar Island,96702,13166,109868,0,0,0,0,0,0,0,0,0,109868,WK 18-2021,May-2021,2021
2021-05-08,Andhra Pradesh,5305880,1861719,7167599,0,0,0,0,0,0,0,0,0,7167599,WK 18-2021,May-2021,2021
2021-05-08,Arunanchal Pradesh,204766,67424,272190,0,0,0,0,0,0,0,0,0,272190,WK 18-2021,May-2021,2021
2021-05-08,Assam,2267864,641676,2909540,0,0,0,0,0,0,0,0,0,2909540,WK 18-2021,May-2021,2021
2021-05-08,Bihar,6185149,1432083,7617232,0,0,0,0,0,0,0,0,0,7617232,WK 18-2021,May-2021,2021
2021-05-08,Chandigarh,180958,60380,241338,0,0,0,0,0,0,0,0,0,241338,WK 18-2021,May-2021,2021
2021-05-08,Chhattisgarh,4926238,865210,5791448,0,0,0,0,0,0,0,0,0,5791448,WK 18-2021,May-2021,2021
2021-05-08,Dadara & Nagar Havelli,40095,9738,49833,0,0,0,0,0,0,0,0,0,49833,WK 18-2021,May-2021,2021
2021-05-08,Daman & Diu,41603,10356,51959,0,0,0,0,0,0,0,0,0,51959,WK 18-2021,May-2021,2021
2021-05-08,NCT of Delhi,2945498,822549,3768047,0,0,0,0,0,0,0,0,0,3768047,WK 18-2021,May-2021,2021
2021-05-08,Goa,304465,81236,385701,0,0,0,0,0,0,0,0,0,385701,WK 18-2021,May-2021,2021
2021-05-08,Gujarat,10522995,3083689,13606684,0,0,0,0,0,0,0,0,0,13606684,WK 18-2021,May-2021,2021
2021-05-08,Haryana,3504875,684732,4189607,0,0,0,0,0,0,0,0,0,4189607,WK 18-2021,May-2021,2021
2021-05-08,Himachal Pradesh,1669330,349372,2018702,0,0,0,0,0,0,0,0,0,2018702,WK 18-2021,May-2021,2021
2021-05-08,Jammu & Kashmir,2188417,464090,2652507,0,0,0,0,0,0,0,0,0,2652507,WK 18-2021,May-2021,2021
2021-05-08,Jharkhand,2691177,554458,3245635,0,0,0,0,0,0,0,0,0,3245635,WK 18-2021,May-2021,2021
2021-05-08,Karnataka,8443913,1922619,10366532,0,0,0,0,0,0,0,0,0,10366532,WK 18-2021,May-2021,2021
2021-05-08,Kerala,6153727,1700323,7854050,0,0,0,0,0,0,0,0,0,7854050,WK 18-2021,May-2021,2021
2021-05-08,Ladakh,81744,36337,118081,0,0,0,0,0,0,0,0,0,118081,WK 18-2021,May-2021,2021
2021-05-08,Lakshadweep,19923,5344,25267,0,0,0,0,0,0,0,0,0,25267,WK 18-2021,May-2021,2021
2021-05-08,Madhya Pradesh,7123166,1356097,8479263,0,0,0,0,0,0,0,0,0,8479263,WK 18-2021,May-2021,2021
2021-05-08,Maharashtra,14383450,3234269,17617719,0,0,0,0,0,0,0,0,0,17617719,WK 18-2021,May-2021,2021
2021-05-08,Manipur,255855,66332,322187,0,0,0,0,0,0,0,0,0,322187,WK 18-2021,May-2021,2021
2021-05-08,Meghalaya,270542,67200,337742,0,0,0,0,0,0,0,0,0,337742,WK 18-2021,May-2021,2021
2021-05-08,Mizoram,230488,46817,277305,0,0,0,0,0,0,0,0,0,277305,WK 18-2021,May-2021,2021
2021-05-08,Nagaland,171595,46252,217847,0,0,0,0,0,0,0,0,0,217847,WK 18-2021,May-2021,2021
2021-05-08,Odisha,5011769,1082478,6094247,0,0,0,0,0,0,0,0,0,6094247,WK 18-2021,May-2021,2021
2021-05-08,Puducherry,174721,38136,212857,0,0,0,0,0,0,0,0,0,212857,WK 18-2021,May-2021,2021
2021-05-08,Punjab,3217128,556162,3773290,0,0,0,0,0,0,0,0,0,3773290,WK 18-2021,May-2021,2021
2021-05-08,Rajasthan,11298842,2543148,13841990,0,0,0,0,0,0,0,0,0,13841990,WK 18-2021,May-2021,2021
2021-05-08,Sikkim,163675,53764,217439,0,0,0,0,0,0,0,0,0,217439,WK 18-2021,May-2021,2021
2021-05-08,Tamil Nadu,4814633,1608046,6422679,0,0,0,0,0,0,0,0,0,6422679,WK 18-2021,May-2021,2021
2021-05-08,Telangana,4371198,745850,5117048,0,0,0,0,0,0,0,0,0,5117048,WK 18-2021,May-2021,2021
2021-05-08,Tripura,926237,449290,1375527,0,0,0,0,0,0,0,0,0,1375527,WK 18-2021,May-2021,2021
2021-05-08,Uttar Pradesh,10745272,2725710,13470982,0,0,0,0,0,0,0,0,0,13470982,WK 18-2021,May-2021,2021
2021-05-08,Uttarakhand,1733697,554298,2287995,0,0,0,0,0,0,0,0,0,2287995,WK 18-2021,May-2021,2021
2021-05-08,West Bengal,8755459,3030490,11785949,0,0,0,0,0,0,0,0,0,11785949,WK 18-2021,May-2021,2021
2021-05-09,Andaman & Nicobar Island,97202,13455,110657,0,0,0,0,0,0,0,0,0,110657,WK 19-2021,May-2021,2021
2021-05-09,Andhra Pradesh,5321023,1973448,7294471,0,0,0,0,0,0,0,0,0,7294471,WK 19-2021,May-2021,2021
2021-05-09,Arunanchal Pradesh,206638,69838,276476,0,0,0,0,0,0,0,0,0,276476,WK 19-2021,May-2021,2021
2021-05-09,Assam,2334686,656209,2990895,0,0,0,0,0,0,0,0,0,2990895,WK 19-2021,May-2021,2021
2021-05-09,Bihar,6216512,1470862,7687374,0,0,0,0,0,0,0,0,0,7687374,WK 19-2021,May-2021,2021
2021-05-09,Chandigarh,184636,62993,247629,0,0,0,0,0,0,0,0,0,247629,WK 19-2021,May-2021,2021
2021-05-09,Chhattisgarh,4931083,883731,5814814,0,0,0,0,0,0,0,0,0,5814814,WK 19-2021,May-2021,2021
2021-05-09,Dadara & Nagar Havelli,40244,10005,50249,0,0,0,0,0,0,0,0,0,50249,WK 19-2021,May-2021,2021
2021-05-09,Daman & Diu,41820,10765,52585,0,0,0,0,0,0,0,0,0,52585,WK 19-2021,May-2021,2021
2021-05-09,NCT of Delhi,3035798,861391,3897189,0,0,0,0,0,0,0,0,0,3897189,WK 19-2021,May-2021,2021
2021-05-09,Goa,308443,83002,391445,0,0,0,0,0,0,0,0,0,391445,WK 19-2021,May-2021,2021
2021-05-09,Gujarat,10586908,3199277,13786185,0,0,0,0,0,0,0,0,0,13786185,WK 19-2021,May-2021,2021
2021-05-09,Haryana,3554704,712044,4266748,0,0,0,0,0,0,0,0,0,4266748,WK 19-2021,May-2021,2021
2021-05-09,Himachal Pradesh,1678113,359630,2037743,0,0,0,0,0,0,0,0,0,2037743,WK 19-2021,May-2021,2021
2021-05-09,Jammu & Kashmir,2212016,480864,2692880,0,0,0,0,0,0,0,0,0,2692880,WK 19-2021,May-2021,2021
2021-05-09,Jharkhand,2700008,569702,3269710,0,0,0,0,0,0,0,0,0,3269710,WK 19-2021,May-2021,2021
2021-05-09,Karnataka,8469643,2018208,10487851,0,0,0,0,0,0,0,0,0,10487851,WK 19-2021,May-2021,2021
2021-05-09,Kerala,6169344,1764559,7933903,0,0,0,0,0,0,0,0,0,7933903,WK 19-2021,May-2021,2021
2021-05-09,Ladakh,82790,36486,119276,0,0,0,0,0,0,0,0,0,119276,WK 19-2021,May-2021,2021
2021-05-09,Lakshadweep,19955,5500,25455,0,0,0,0,0,0,0,0,0,25455,WK 19-2021,May-2021,2021
2021-05-09,Madhya Pradesh,7163413,1431775,8595188,0,0,0,0,0,0,0,0,0,8595188,WK 19-2021,May-2021,2021
2021-05-09,Maharashtra,14542681,3316183,17858864,0,0,0,0,0,0,0,0,0,17858864,WK 19-2021,May-2021,2021
2021-05-09,Manipur,262930,66875,329805,0,0,0,0,0,0,0,0,0,329805,WK 19-2021,May-2021,2021
2021-05-09,Meghalaya,274314,67895,342209,0,0,0,0,0,0,0,0,0,342209,WK 19-2021,May-2021,2021
2021-05-09,Mizoram,230871,46989,277860,0,0,0,0,0,0,0,0,0,277860,WK 19-2021,May-2021,2021
2021-05-09,Nagaland,171744,46344,218088,0,0,0,0,0,0,0,0,0,218088,WK 19-2021,May-2021,2021
2021-05-09,Odisha,5026362,1133636,6159998,0,0,0,0,0,0,0,0,0,6159998,WK 19-2021,May-2021,2021
